url,date,title,type,member_id,congress
https://www.rosen.senate.gov/2022/09/11/rosen-statement-on-anniversary-of-september-11-attacks/,2022-09-11,Rosen Statement on Anniversary of September 11 Attacks,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/08/rosen-announces-500000-in-grant-funding-to-help-nevada-small-businesses-expand-international-business/,2022-09-08,"Rosen Announces $500,000 in Grant Funding to Help Nevada Small Businesses Expand International Business",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/07/rosen-collins-bipartisan-bill-to-expand-health-care-services-in-rural-and-underserved-communities-passes-senate/,2022-09-07,"Rosen, Collins Bipartisan Bill to Expand Health Care Services in Rural and Underserved Communities Passes Senate",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/23/rosen-young-lead-bipartisan-bicameral-bill-to-hold-russia-accountable-for-human-rights-abuses-against-ukraine/,2022-09-23,"Rosen, Young Lead Bipartisan, Bicameral Bill to Hold Russia Accountable for Human Rights Abuses Against Ukraine",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/22/following-nevadas-legal-motion-rosen-and-cortez-masto-send-letter-to-department-of-energy-to-reiterate-strong-opposition-to-yucca-mountain/,2022-09-22,"Following Nevada’s Legal Motion, Rosen and Cortez Masto Send Letter to Department of Energy to Reiterate Strong Opposition to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-joins-colleagues-in-bipartisan-letter-pushing-biden-administration-for-increased-action-to-address-pfas-exposure-at-military-installations/,2022-09-21,Rosen Joins Colleagues in Bipartisan Letter Pushing Biden Administration for Increased Action to Address PFAS Exposure at Military Installations,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/video-in-floor-speech-rosen-blasts-senate-republicans-proposed-national-abortion-ban-calls-for-passing-legislation-she-co-led-to-protect-doctors/,2022-09-21,"VIDEO: In Floor Speech, Rosen Blasts Senate Republicans’ Proposed National Abortion Ban, Calls for Passing Legislation She Co-Led to Protect Doctors",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-cortez-masto-announce-nevada-will-receive-more-than-5-9-million-from-bipartisan-infrastructure-law-to-help-reduce-wildfire-risk/,2022-09-21,"Rosen, Cortez Masto Announce Nevada Will Receive More Than $5.9 Million From Bipartisan Infrastructure Law to Help Reduce Wildfire Risk",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/as-russian-attacks-threaten-ukrainian-nuclear-plants-rosen-asks-experts-on-efforts-to-prevent-nuclear-disaster/,2022-09-20,"As Russian Attacks Threaten Ukrainian Nuclear Plants, Rosen Asks Experts on Efforts to Prevent Nuclear Disaster",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/rosen-cortez-masto-titus-lee-horsford-issue-statements-of-support-for-nevadas-legal-motion-to-bring-an-end-to-yucca-mountain/,2022-09-20,"Rosen, Cortez Masto, Titus, Lee, Horsford Issue Statements of Support for Nevada’s Legal Motion to Bring an End to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/on-national-voter-registration-day-rosen-urges-nevadans-to-get-registered-to-vote/,2022-09-20,"On National Voter Registration Day, Rosen Urges Nevadans to Get Registered to Vote",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/19/fy2023-congressionally-directed-spending-requests/,2022-09-19,FY2023 CONGRESSIONALLY DIRECTED SPENDING REQUESTS,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-co-sponsors-resolution-recognizing-hispanic-serving-institutions-during-hispanic-heritage-month/,2022-09-16,Rosen Co-Sponsors Resolution Recognizing Hispanic-Serving Institutions During Hispanic Heritage Month,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-hirono-send-letter-to-biden-administration-requesting-information-on-the-hiring-of-child-welfare-professionals-at-the-southern-border/,2022-09-16,"Rosen, Hirono Send Letter to Biden Administration Requesting Information on the Hiring of Child Welfare Professionals at the Southern Border",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-abraham-accords-caucus-members-commemorate-two-year-anniversary-of-abraham-accords-signing/,2022-09-15,"Rosen, Abraham Accords Caucus Members Commemorate Two-Year Anniversary of Abraham Accords Signing",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/to-commemorate-hispanic-heritage-month-rosen-joins-colleagues-in-introducing-bipartisan-resolution/,2022-09-15,"To Commemorate Hispanic Heritage Month, Rosen Joins Colleagues in Introducing Bipartisan Resolution",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-boozman-introduce-bipartisan-legislation-to-create-a-national-advisory-commission-on-long-term-care-services%ef%bf%bc/,2022-09-15,"Rosen, Boozman Introduce Bipartisan Legislation to Create A National Advisory Commission on Long-Term Care Services￼",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-joins-letter-urging-biden-administration-to-strengthen-privacy-protections-for-women-seeking-reproductive-health-care/,2022-09-13,Rosen Joins Letter Urging Biden Administration to Strengthen Privacy Protections for Women Seeking Reproductive Health Care,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-statement-opposing-republican-legislation-to-impose-nationwide-abortion-ban-threatening-reproductive-rights-in-nevada/,2022-09-13,"Rosen Statement Opposing Republican Legislation to Impose Nationwide Abortion Ban, Threatening Reproductive Rights in Nevada",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/09/rosen-cortez-masto-announce-more-than-88m-for-transportation-upgrades-in-washoe-county%ef%bf%bc/,2022-09-09,"Rosen, Cortez Masto Announce More Than $88M for Transportation Upgrades in Washoe County",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/11/rosen-statement-on-anniversary-of-september-11-attacks/,2022-09-11,Rosen Statement on Anniversary of September 11 Attacks,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/08/rosen-announces-500000-in-grant-funding-to-help-nevada-small-businesses-expand-international-business/,2022-09-08,"Rosen Announces $500,000 in Grant Funding to Help Nevada Small Businesses Expand International Business",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/07/rosen-collins-bipartisan-bill-to-expand-health-care-services-in-rural-and-underserved-communities-passes-senate/,2022-09-07,"Rosen, Collins Bipartisan Bill to Expand Health Care Services in Rural and Underserved Communities Passes Senate",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/23/rosen-young-lead-bipartisan-bicameral-bill-to-hold-russia-accountable-for-human-rights-abuses-against-ukraine/,2022-09-23,"Rosen, Young Lead Bipartisan, Bicameral Bill to Hold Russia Accountable for Human Rights Abuses Against Ukraine",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/22/following-nevadas-legal-motion-rosen-and-cortez-masto-send-letter-to-department-of-energy-to-reiterate-strong-opposition-to-yucca-mountain/,2022-09-22,"Following Nevada’s Legal Motion, Rosen and Cortez Masto Send Letter to Department of Energy to Reiterate Strong Opposition to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-joins-colleagues-in-bipartisan-letter-pushing-biden-administration-for-increased-action-to-address-pfas-exposure-at-military-installations/,2022-09-21,Rosen Joins Colleagues in Bipartisan Letter Pushing Biden Administration for Increased Action to Address PFAS Exposure at Military Installations,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/video-in-floor-speech-rosen-blasts-senate-republicans-proposed-national-abortion-ban-calls-for-passing-legislation-she-co-led-to-protect-doctors/,2022-09-21,"VIDEO: In Floor Speech, Rosen Blasts Senate Republicans’ Proposed National Abortion Ban, Calls for Passing Legislation She Co-Led to Protect Doctors",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-cortez-masto-announce-nevada-will-receive-more-than-5-9-million-from-bipartisan-infrastructure-law-to-help-reduce-wildfire-risk/,2022-09-21,"Rosen, Cortez Masto Announce Nevada Will Receive More Than $5.9 Million From Bipartisan Infrastructure Law to Help Reduce Wildfire Risk",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/as-russian-attacks-threaten-ukrainian-nuclear-plants-rosen-asks-experts-on-efforts-to-prevent-nuclear-disaster/,2022-09-20,"As Russian Attacks Threaten Ukrainian Nuclear Plants, Rosen Asks Experts on Efforts to Prevent Nuclear Disaster",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/rosen-cortez-masto-titus-lee-horsford-issue-statements-of-support-for-nevadas-legal-motion-to-bring-an-end-to-yucca-mountain/,2022-09-20,"Rosen, Cortez Masto, Titus, Lee, Horsford Issue Statements of Support for Nevada’s Legal Motion to Bring an End to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/on-national-voter-registration-day-rosen-urges-nevadans-to-get-registered-to-vote/,2022-09-20,"On National Voter Registration Day, Rosen Urges Nevadans to Get Registered to Vote",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/19/fy2023-congressionally-directed-spending-requests/,2022-09-19,FY2023 CONGRESSIONALLY DIRECTED SPENDING REQUESTS,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-co-sponsors-resolution-recognizing-hispanic-serving-institutions-during-hispanic-heritage-month/,2022-09-16,Rosen Co-Sponsors Resolution Recognizing Hispanic-Serving Institutions During Hispanic Heritage Month,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-hirono-send-letter-to-biden-administration-requesting-information-on-the-hiring-of-child-welfare-professionals-at-the-southern-border/,2022-09-16,"Rosen, Hirono Send Letter to Biden Administration Requesting Information on the Hiring of Child Welfare Professionals at the Southern Border",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-abraham-accords-caucus-members-commemorate-two-year-anniversary-of-abraham-accords-signing/,2022-09-15,"Rosen, Abraham Accords Caucus Members Commemorate Two-Year Anniversary of Abraham Accords Signing",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/to-commemorate-hispanic-heritage-month-rosen-joins-colleagues-in-introducing-bipartisan-resolution/,2022-09-15,"To Commemorate Hispanic Heritage Month, Rosen Joins Colleagues in Introducing Bipartisan Resolution",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-boozman-introduce-bipartisan-legislation-to-create-a-national-advisory-commission-on-long-term-care-services%ef%bf%bc/,2022-09-15,"Rosen, Boozman Introduce Bipartisan Legislation to Create A National Advisory Commission on Long-Term Care Services￼",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-joins-letter-urging-biden-administration-to-strengthen-privacy-protections-for-women-seeking-reproductive-health-care/,2022-09-13,Rosen Joins Letter Urging Biden Administration to Strengthen Privacy Protections for Women Seeking Reproductive Health Care,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-statement-opposing-republican-legislation-to-impose-nationwide-abortion-ban-threatening-reproductive-rights-in-nevada/,2022-09-13,"Rosen Statement Opposing Republican Legislation to Impose Nationwide Abortion Ban, Threatening Reproductive Rights in Nevada",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/09/rosen-cortez-masto-announce-more-than-88m-for-transportation-upgrades-in-washoe-county%ef%bf%bc/,2022-09-09,"Rosen, Cortez Masto Announce More Than $88M for Transportation Upgrades in Washoe County",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/11/rosen-statement-on-anniversary-of-september-11-attacks/,2022-09-11,Rosen Statement on Anniversary of September 11 Attacks,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/08/rosen-announces-500000-in-grant-funding-to-help-nevada-small-businesses-expand-international-business/,2022-09-08,"Rosen Announces $500,000 in Grant Funding to Help Nevada Small Businesses Expand International Business",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/07/rosen-collins-bipartisan-bill-to-expand-health-care-services-in-rural-and-underserved-communities-passes-senate/,2022-09-07,"Rosen, Collins Bipartisan Bill to Expand Health Care Services in Rural and Underserved Communities Passes Senate",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/23/rosen-young-lead-bipartisan-bicameral-bill-to-hold-russia-accountable-for-human-rights-abuses-against-ukraine/,2022-09-23,"Rosen, Young Lead Bipartisan, Bicameral Bill to Hold Russia Accountable for Human Rights Abuses Against Ukraine",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/22/following-nevadas-legal-motion-rosen-and-cortez-masto-send-letter-to-department-of-energy-to-reiterate-strong-opposition-to-yucca-mountain/,2022-09-22,"Following Nevada’s Legal Motion, Rosen and Cortez Masto Send Letter to Department of Energy to Reiterate Strong Opposition to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-joins-colleagues-in-bipartisan-letter-pushing-biden-administration-for-increased-action-to-address-pfas-exposure-at-military-installations/,2022-09-21,Rosen Joins Colleagues in Bipartisan Letter Pushing Biden Administration for Increased Action to Address PFAS Exposure at Military Installations,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/video-in-floor-speech-rosen-blasts-senate-republicans-proposed-national-abortion-ban-calls-for-passing-legislation-she-co-led-to-protect-doctors/,2022-09-21,"VIDEO: In Floor Speech, Rosen Blasts Senate Republicans’ Proposed National Abortion Ban, Calls for Passing Legislation She Co-Led to Protect Doctors",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-cortez-masto-announce-nevada-will-receive-more-than-5-9-million-from-bipartisan-infrastructure-law-to-help-reduce-wildfire-risk/,2022-09-21,"Rosen, Cortez Masto Announce Nevada Will Receive More Than $5.9 Million From Bipartisan Infrastructure Law to Help Reduce Wildfire Risk",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/as-russian-attacks-threaten-ukrainian-nuclear-plants-rosen-asks-experts-on-efforts-to-prevent-nuclear-disaster/,2022-09-20,"As Russian Attacks Threaten Ukrainian Nuclear Plants, Rosen Asks Experts on Efforts to Prevent Nuclear Disaster",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/rosen-cortez-masto-titus-lee-horsford-issue-statements-of-support-for-nevadas-legal-motion-to-bring-an-end-to-yucca-mountain/,2022-09-20,"Rosen, Cortez Masto, Titus, Lee, Horsford Issue Statements of Support for Nevada’s Legal Motion to Bring an End to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/on-national-voter-registration-day-rosen-urges-nevadans-to-get-registered-to-vote/,2022-09-20,"On National Voter Registration Day, Rosen Urges Nevadans to Get Registered to Vote",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/19/fy2023-congressionally-directed-spending-requests/,2022-09-19,FY2023 CONGRESSIONALLY DIRECTED SPENDING REQUESTS,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-co-sponsors-resolution-recognizing-hispanic-serving-institutions-during-hispanic-heritage-month/,2022-09-16,Rosen Co-Sponsors Resolution Recognizing Hispanic-Serving Institutions During Hispanic Heritage Month,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-hirono-send-letter-to-biden-administration-requesting-information-on-the-hiring-of-child-welfare-professionals-at-the-southern-border/,2022-09-16,"Rosen, Hirono Send Letter to Biden Administration Requesting Information on the Hiring of Child Welfare Professionals at the Southern Border",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-abraham-accords-caucus-members-commemorate-two-year-anniversary-of-abraham-accords-signing/,2022-09-15,"Rosen, Abraham Accords Caucus Members Commemorate Two-Year Anniversary of Abraham Accords Signing",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/to-commemorate-hispanic-heritage-month-rosen-joins-colleagues-in-introducing-bipartisan-resolution/,2022-09-15,"To Commemorate Hispanic Heritage Month, Rosen Joins Colleagues in Introducing Bipartisan Resolution",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-boozman-introduce-bipartisan-legislation-to-create-a-national-advisory-commission-on-long-term-care-services%ef%bf%bc/,2022-09-15,"Rosen, Boozman Introduce Bipartisan Legislation to Create A National Advisory Commission on Long-Term Care Services￼",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-joins-letter-urging-biden-administration-to-strengthen-privacy-protections-for-women-seeking-reproductive-health-care/,2022-09-13,Rosen Joins Letter Urging Biden Administration to Strengthen Privacy Protections for Women Seeking Reproductive Health Care,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-statement-opposing-republican-legislation-to-impose-nationwide-abortion-ban-threatening-reproductive-rights-in-nevada/,2022-09-13,"Rosen Statement Opposing Republican Legislation to Impose Nationwide Abortion Ban, Threatening Reproductive Rights in Nevada",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/09/rosen-cortez-masto-announce-more-than-88m-for-transportation-upgrades-in-washoe-county%ef%bf%bc/,2022-09-09,"Rosen, Cortez Masto Announce More Than $88M for Transportation Upgrades in Washoe County",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/11/rosen-statement-on-anniversary-of-september-11-attacks/,2022-09-11,Rosen Statement on Anniversary of September 11 Attacks,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/08/rosen-announces-500000-in-grant-funding-to-help-nevada-small-businesses-expand-international-business/,2022-09-08,"Rosen Announces $500,000 in Grant Funding to Help Nevada Small Businesses Expand International Business",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/07/rosen-collins-bipartisan-bill-to-expand-health-care-services-in-rural-and-underserved-communities-passes-senate/,2022-09-07,"Rosen, Collins Bipartisan Bill to Expand Health Care Services in Rural and Underserved Communities Passes Senate",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/23/rosen-young-lead-bipartisan-bicameral-bill-to-hold-russia-accountable-for-human-rights-abuses-against-ukraine/,2022-09-23,"Rosen, Young Lead Bipartisan, Bicameral Bill to Hold Russia Accountable for Human Rights Abuses Against Ukraine",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/22/following-nevadas-legal-motion-rosen-and-cortez-masto-send-letter-to-department-of-energy-to-reiterate-strong-opposition-to-yucca-mountain/,2022-09-22,"Following Nevada’s Legal Motion, Rosen and Cortez Masto Send Letter to Department of Energy to Reiterate Strong Opposition to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-joins-colleagues-in-bipartisan-letter-pushing-biden-administration-for-increased-action-to-address-pfas-exposure-at-military-installations/,2022-09-21,Rosen Joins Colleagues in Bipartisan Letter Pushing Biden Administration for Increased Action to Address PFAS Exposure at Military Installations,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/video-in-floor-speech-rosen-blasts-senate-republicans-proposed-national-abortion-ban-calls-for-passing-legislation-she-co-led-to-protect-doctors/,2022-09-21,"VIDEO: In Floor Speech, Rosen Blasts Senate Republicans’ Proposed National Abortion Ban, Calls for Passing Legislation She Co-Led to Protect Doctors",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-cortez-masto-announce-nevada-will-receive-more-than-5-9-million-from-bipartisan-infrastructure-law-to-help-reduce-wildfire-risk/,2022-09-21,"Rosen, Cortez Masto Announce Nevada Will Receive More Than $5.9 Million From Bipartisan Infrastructure Law to Help Reduce Wildfire Risk",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/as-russian-attacks-threaten-ukrainian-nuclear-plants-rosen-asks-experts-on-efforts-to-prevent-nuclear-disaster/,2022-09-20,"As Russian Attacks Threaten Ukrainian Nuclear Plants, Rosen Asks Experts on Efforts to Prevent Nuclear Disaster",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/rosen-cortez-masto-titus-lee-horsford-issue-statements-of-support-for-nevadas-legal-motion-to-bring-an-end-to-yucca-mountain/,2022-09-20,"Rosen, Cortez Masto, Titus, Lee, Horsford Issue Statements of Support for Nevada’s Legal Motion to Bring an End to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/on-national-voter-registration-day-rosen-urges-nevadans-to-get-registered-to-vote/,2022-09-20,"On National Voter Registration Day, Rosen Urges Nevadans to Get Registered to Vote",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/19/fy2023-congressionally-directed-spending-requests/,2022-09-19,FY2023 CONGRESSIONALLY DIRECTED SPENDING REQUESTS,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-co-sponsors-resolution-recognizing-hispanic-serving-institutions-during-hispanic-heritage-month/,2022-09-16,Rosen Co-Sponsors Resolution Recognizing Hispanic-Serving Institutions During Hispanic Heritage Month,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-hirono-send-letter-to-biden-administration-requesting-information-on-the-hiring-of-child-welfare-professionals-at-the-southern-border/,2022-09-16,"Rosen, Hirono Send Letter to Biden Administration Requesting Information on the Hiring of Child Welfare Professionals at the Southern Border",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-abraham-accords-caucus-members-commemorate-two-year-anniversary-of-abraham-accords-signing/,2022-09-15,"Rosen, Abraham Accords Caucus Members Commemorate Two-Year Anniversary of Abraham Accords Signing",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/to-commemorate-hispanic-heritage-month-rosen-joins-colleagues-in-introducing-bipartisan-resolution/,2022-09-15,"To Commemorate Hispanic Heritage Month, Rosen Joins Colleagues in Introducing Bipartisan Resolution",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-boozman-introduce-bipartisan-legislation-to-create-a-national-advisory-commission-on-long-term-care-services%ef%bf%bc/,2022-09-15,"Rosen, Boozman Introduce Bipartisan Legislation to Create A National Advisory Commission on Long-Term Care Services￼",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-joins-letter-urging-biden-administration-to-strengthen-privacy-protections-for-women-seeking-reproductive-health-care/,2022-09-13,Rosen Joins Letter Urging Biden Administration to Strengthen Privacy Protections for Women Seeking Reproductive Health Care,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-statement-opposing-republican-legislation-to-impose-nationwide-abortion-ban-threatening-reproductive-rights-in-nevada/,2022-09-13,"Rosen Statement Opposing Republican Legislation to Impose Nationwide Abortion Ban, Threatening Reproductive Rights in Nevada",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/09/rosen-cortez-masto-announce-more-than-88m-for-transportation-upgrades-in-washoe-county%ef%bf%bc/,2022-09-09,"Rosen, Cortez Masto Announce More Than $88M for Transportation Upgrades in Washoe County",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/11/rosen-statement-on-anniversary-of-september-11-attacks/,2022-09-11,Rosen Statement on Anniversary of September 11 Attacks,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/08/rosen-announces-500000-in-grant-funding-to-help-nevada-small-businesses-expand-international-business/,2022-09-08,"Rosen Announces $500,000 in Grant Funding to Help Nevada Small Businesses Expand International Business",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/07/rosen-collins-bipartisan-bill-to-expand-health-care-services-in-rural-and-underserved-communities-passes-senate/,2022-09-07,"Rosen, Collins Bipartisan Bill to Expand Health Care Services in Rural and Underserved Communities Passes Senate",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/23/rosen-young-lead-bipartisan-bicameral-bill-to-hold-russia-accountable-for-human-rights-abuses-against-ukraine/,2022-09-23,"Rosen, Young Lead Bipartisan, Bicameral Bill to Hold Russia Accountable for Human Rights Abuses Against Ukraine",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/22/following-nevadas-legal-motion-rosen-and-cortez-masto-send-letter-to-department-of-energy-to-reiterate-strong-opposition-to-yucca-mountain/,2022-09-22,"Following Nevada’s Legal Motion, Rosen and Cortez Masto Send Letter to Department of Energy to Reiterate Strong Opposition to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-joins-colleagues-in-bipartisan-letter-pushing-biden-administration-for-increased-action-to-address-pfas-exposure-at-military-installations/,2022-09-21,Rosen Joins Colleagues in Bipartisan Letter Pushing Biden Administration for Increased Action to Address PFAS Exposure at Military Installations,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/video-in-floor-speech-rosen-blasts-senate-republicans-proposed-national-abortion-ban-calls-for-passing-legislation-she-co-led-to-protect-doctors/,2022-09-21,"VIDEO: In Floor Speech, Rosen Blasts Senate Republicans’ Proposed National Abortion Ban, Calls for Passing Legislation She Co-Led to Protect Doctors",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/21/rosen-cortez-masto-announce-nevada-will-receive-more-than-5-9-million-from-bipartisan-infrastructure-law-to-help-reduce-wildfire-risk/,2022-09-21,"Rosen, Cortez Masto Announce Nevada Will Receive More Than $5.9 Million From Bipartisan Infrastructure Law to Help Reduce Wildfire Risk",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/as-russian-attacks-threaten-ukrainian-nuclear-plants-rosen-asks-experts-on-efforts-to-prevent-nuclear-disaster/,2022-09-20,"As Russian Attacks Threaten Ukrainian Nuclear Plants, Rosen Asks Experts on Efforts to Prevent Nuclear Disaster",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/rosen-cortez-masto-titus-lee-horsford-issue-statements-of-support-for-nevadas-legal-motion-to-bring-an-end-to-yucca-mountain/,2022-09-20,"Rosen, Cortez Masto, Titus, Lee, Horsford Issue Statements of Support for Nevada’s Legal Motion to Bring an End to Yucca Mountain",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/20/on-national-voter-registration-day-rosen-urges-nevadans-to-get-registered-to-vote/,2022-09-20,"On National Voter Registration Day, Rosen Urges Nevadans to Get Registered to Vote",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/19/fy2023-congressionally-directed-spending-requests/,2022-09-19,FY2023 CONGRESSIONALLY DIRECTED SPENDING REQUESTS,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-co-sponsors-resolution-recognizing-hispanic-serving-institutions-during-hispanic-heritage-month/,2022-09-16,Rosen Co-Sponsors Resolution Recognizing Hispanic-Serving Institutions During Hispanic Heritage Month,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/16/rosen-hirono-send-letter-to-biden-administration-requesting-information-on-the-hiring-of-child-welfare-professionals-at-the-southern-border/,2022-09-16,"Rosen, Hirono Send Letter to Biden Administration Requesting Information on the Hiring of Child Welfare Professionals at the Southern Border",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-abraham-accords-caucus-members-commemorate-two-year-anniversary-of-abraham-accords-signing/,2022-09-15,"Rosen, Abraham Accords Caucus Members Commemorate Two-Year Anniversary of Abraham Accords Signing",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/to-commemorate-hispanic-heritage-month-rosen-joins-colleagues-in-introducing-bipartisan-resolution/,2022-09-15,"To Commemorate Hispanic Heritage Month, Rosen Joins Colleagues in Introducing Bipartisan Resolution",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/15/rosen-boozman-introduce-bipartisan-legislation-to-create-a-national-advisory-commission-on-long-term-care-services%ef%bf%bc/,2022-09-15,"Rosen, Boozman Introduce Bipartisan Legislation to Create A National Advisory Commission on Long-Term Care Services￼",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-joins-letter-urging-biden-administration-to-strengthen-privacy-protections-for-women-seeking-reproductive-health-care/,2022-09-13,Rosen Joins Letter Urging Biden Administration to Strengthen Privacy Protections for Women Seeking Reproductive Health Care,Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/13/rosen-statement-opposing-republican-legislation-to-impose-nationwide-abortion-ban-threatening-reproductive-rights-in-nevada/,2022-09-13,"Rosen Statement Opposing Republican Legislation to Impose Nationwide Abortion Ban, Threatening Reproductive Rights in Nevada",Press Release,R000608,117
https://www.rosen.senate.gov/2022/09/09/rosen-cortez-masto-announce-more-than-88m-for-transportation-upgrades-in-washoe-county%ef%bf%bc/,2022-09-09,"Rosen, Cortez Masto Announce More Than $88M for Transportation Upgrades in Washoe County",Press Release,R000608,117
