Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,parsed_name,first_name,last_name
116,102,29127.0,"Peterson, Collin C.",1.0,1.0,100,2019-01-04 00:00:00,2021-01-03,11.0,15.0,2.0,1.0,0.0,HRES24,Agriculture,33,7.0,MN,,,,,,Collin C. Peterson,Collin,Peterson
116,102,20321.0,"Scott, David",1.0,2.0,100,2019-01-17 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES57,Agriculture,44,13.0,GA,,,,,,David Scott,David,Scott
116,102,20501.0,"Costa, Jim",1.0,3.0,100,2019-01-17 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,1.0,HRES57,Agriculture,71,16.0,CA,,,,,,Jim Costa,Jim,Costa
116,102,20941.0,"Fudge, Marcia",1.0,4.0,100,2019-01-17 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,3.0,HRES57,Agriculture,24,11.0,OH,"On December 10, 2020, President Biden announced his plan to nominate Fudge for Secretary of Housing and Urban Development",,,,,Marcia Fudge,Marcia,Fudge
116,102,29729.0,"McGovern, Jim",1.0,5.0,100,2019-01-17 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES57,Agriculture,3,2.0,MA,,,,,,Jim McGovern,Jim,McGovern
116,102,21366.0,"Vela, Filemon",1.0,6.0,100,2019-01-17 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES57,Agriculture,49,34.0,TX,,,,,,Filemon Vela,Filemon,Vela
116,102,70502.0,"Plaskett, Stacey",1.0,7.0,100,2019-01-17 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES57,Agriculture,93,1.0,VI,,,,,,Stacey Plaskett,Stacey,Plaskett
116,102,21545.0,"Adams, Alma",1.0,8.0,100,2019-01-17 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES57,Agriculture,44,12.0,NC,,,,,,Alma Adams,Alma,Adams
116,102,21966.0,"Spanberger, Abigail",1.0,9.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,40,7.0,VA,,,,,,Abigail Spanberger,Abigail,Spanberger
116,102,21931.0,"Hayes, Jahana",1.0,10.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,1,5.0,CT,,,,,,Jahana Hayes,Jahana,Hayes
116,102,21916.0,"Delgado, Antonio",1.0,11.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,13,19.0,NY,,,,,,Antonio Delgado,Antonio,Delgado
116,102,21909.0,"Cox, TJ",1.0,12.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES57,Agriculture,71,21.0,CA,,,,,,TJ Cox,TJ,Cox
116,102,21910.0,"Craig, Angela",1.0,13.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,33,2.0,MN,,,,,,Angela Craig,Angela,Craig
116,102,21904.0,"Brindisi, Anthony",1.0,14.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES57,Agriculture,13,22.0,NY,,,,,,Anthony Brindisi,Anthony,Brindisi
116,102,21980.0,"Van Drew, Jefferson",1.0,15.0,100,2019-01-17 00:00:00,2020-01-07,0.0,1.0,2.0,2.0,2.0,HRES57,Agriculture,12,2.0,NJ,"Changed party to Republican 1/7/2020, left this committtee",,,,,Jefferson Van Drew,Jefferson,Van Drew
116,102,21930.0,"Harder, Josh",1.0,16.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,71,10.0,CA,,,,,,Josh Harder,Josh,Harder
116,102,21962.0,"Schrier, Kim",1.0,17.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,73,8.0,WA,,,,,,Kim Schrier,Kim,Schrier
116,102,20920.0,"Pingree, Chellie",1.0,18.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,2,1.0,ME,,,,,,Chellie Pingree,Chellie,Pingree
116,102,21329.0,"Bustos, Cheri",1.0,19.0,100,2019-01-17 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES57,Agriculture,21,17.0,IL,,,,,,Cheri Bustos,Cheri,Bustos
116,102,21344.0,"Maloney, Sean Patrick",1.0,20.0,100,2019-01-17 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES57,Agriculture,13,18.0,NY,,,,,,Sean Patrick Maloney,Sean,Maloney
116,102,21709.0,"Carbajal, Salud",1.0,21.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,71,24.0,CA,,,,,,Salud Carbajal,Salud,Carbajal
116,102,21732.0,"Lawson Jr., Alfred (Al)",1.0,22.0,100,2019-01-17 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES57,Agriculture,43,5.0,FL,,,,,,Alfred Lawson Jr. (Al),Alfred,Lawson
116,102,21739.0,"O'Halleran, Tom",1.0,23.0,100,2019-01-17 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES57,Agriculture,51,1.0,AZ,,,,,,Tom O'Halleran,Tom,O'Halleran
116,102,21740.0,"Panetta, James V. (Jimmy)",1.0,24.0,100,2019-01-17 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES57,Agriculture,71,21.0,CA,,,,,,James V. Panetta (Jimmy),James,Panetta
116,102,20902.0,"Kirkpatrick, Ann",1.0,25.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,4.0,1.0,1.0,HRES57,Agriculture,61,2.0,AZ,,,,,,Ann Kirkpatrick,Ann,Kirkpatrick
116,102,21902.0,"Axne, Cynthia",1.0,26.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Agriculture,31,3.0,IA,,,,,,Cynthia Axne,Cynthia,Axne
116,102,21976.0,"Torres Small, Xochitl",4.0,27.0,100,2020-02-27 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES870,Agriculture,66,2.0,NM,,,,,,Xochitl Torres Small,Xochitl,Torres Small
116,102,20531.0,"Conaway, K. Michael",2.0,1.0,200,2019-01-04 00:00:00,2021-01-03,21.0,8.0,2.0,1.0,0.0,HRES25,Agriculture,49,11.0,TX,Announced retirement at end of 116th congress 7/30/2019,,,,,K. Michael Conaway,K.,Conaway
116,102,20946.0,"Thompson, Glenn",2.0,2.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES68,Agriculture,14,5.0,PA,,,,,,Glenn Thompson,Glenn,Thompson
116,102,21123.0,"Scott, Austin",2.0,3.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Agriculture,44,8.0,GA,,,,,,Austin Scott,Austin,Scott
116,102,21106.0,"Crawford, Rick",2.0,4.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Agriculture,42,1.0,AR,,,,,,Rick Crawford,Rick,Crawford
116,102,21179.0,"DesJarlais, Scott",2.0,5.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Agriculture,54,4.0,TN,,,,,,Scott DesJarlais,Scott,DesJarlais
116,102,21149.0,"Hartzler, Vicky",2.0,6.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Agriculture,34,4.0,MO,,,,,,Vicky Hartzler,Vicky,Hartzler
116,102,21302.0,"La Malfa, Doug",2.0,7.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Agriculture,71,1.0,CA,,,,,,Doug La Malfa,Doug,La Malfa
116,102,21328.0,"Davis, Rodney",2.0,8.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Agriculture,21,13.0,IL,,,,,,Rodney Davis,Rodney,Davis
116,102,21317.0,"Yoho, Ted",2.0,9.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,0.0,HRES68,Agriculture,43,3.0,FL,Announced retirement at end of 116th congress,,,,,Ted Yoho,Ted,Yoho
116,102,21516.0,"Allen, Rick",2.0,10.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Agriculture,44,12.0,GA,,,,,,Rick Allen,Rick,Allen
116,102,21519.0,"Bost, Mike",2.0,11.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,2.0,HRES68,Agriculture,21,12.0,IL,,,,,,Mike Bost,Mike,Bost
116,102,21544.0,"Rouzer, David",2.0,12.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Agriculture,47,7.0,NC,,,,,,David Rouzer,David,Rouzer
116,102,21522.0,"Abraham, Ralph",2.0,13.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES68,Agriculture,45,5.0,LA,announced retirement at end of 116th congress 2/26/20,,,,,Ralph Abraham,Ralph,Abraham
116,102,21561.0,"Kelly, Trent",2.0,14.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Agriculture,46,1.0,MS,,,,,,Trent Kelly,Trent,Kelly
116,102,21565.0,"Comer, James",2.0,15.0,200,2019-01-23 00:00:00,2020-07-07,0.0,2.0,3.0,1.0,2.0,HRES68,Agriculture,51,1.0,KY,"Leaves summer 2020, after being made a ranking member on the oversight and reform committee. ",,,,,James Comer,James,Comer
116,102,21734.0,"Marshall, Roger",2.0,16.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,0.0,HRES68,Agriculture,32,1.0,KS,Ran for senate,,,,,Roger Marshall,Roger,Marshall
116,102,21701.0,"Bacon, Donald J. (Don)",2.0,17.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Agriculture,35,2.0,NE,,,,,,Donald J. Bacon (Don),Donald,Bacon
116,102,21714.0,"Dunn, Neal",2.0,18.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES68,Agriculture,43,2.0,FL,,,,,,Neal Dunn,Neal,Dunn
116,102,21935.0,"Johnson, Dustin",2.0,19.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Agriculture,37,1.0,SD,,,,,,Dustin Johnson,Dustin,Johnson
116,102,21903.0,"Baird, James",2.0,20.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Agriculture,22,4.0,IN,,,,,,James Baird,James,Baird
116,102,21929.0,"Hagedorn, Jim",2.0,21.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Agriculture,33,1.0,MN,,,,,,Jim Hagedorn,Jim,Hagedorn
116,102,21990.0,"Jacobs, Chris",2.0,22.0,200,2020-07-21 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES1058,Agriculture,13,27.0,NY,"Elected in a special election held on June 23, 2020",,,,,Chris Jacobs,Chris,Jacobs
116,102,21759.0,"Balderson, Troy",2.0,23.0,200,2020-07-30 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES1072,Argriculture,24,12.0,OH,,,,,,Troy Balderson,Troy,Balderson
116,104,15612.0,"Lowey, Nita M.",1.0,1.0,100,2019-01-03 00:00:00,2021-01-03,11.0,14.0,2.0,1.0,0.0,HRES7,Appropriations,13,17.0,NY,Announced retirement at end of 116th congress 10/10/2019,,,,,Nita M. Lowey,Nita,Lowey
116,104,15029.0,"Kaptur, Marcy",1.0,2.0,100,2019-01-15 00:00:00,2021-01-03,0.0,16.0,2.0,1.0,1.0,HRES42,Appropriations,24,9.0,OH,,,,,,Marcy Kaptur,Marcy,Kaptur
116,104,15124.0,"Visclosky, Peter J.",1.0,3.0,100,2019-01-15 00:00:00,2021-01-03,0.0,15.0,2.0,1.0,0.0,HRES42,Appropriations,22,1.0,IN,Announced retirement at end of 116th congress 11/06/2019,,,,,Peter J. Visclosky,Peter,Visclosky
116,104,29134.0,"Serrano, Jose E.",1.0,4.0,100,2019-01-15 00:00:00,2021-01-03,0.0,13.0,4.0,1.0,0.0,HRES42,Appropriations,13,15.0,NY,Announced retirement at end of 116th congress 3/25/2019,,,,,Jose E. Serrano,Jose,Serrano
116,104,29109.0,"Delauro, Rosa L.",1.0,5.0,100,2019-01-15 00:00:00,2021-01-03,0.0,12.0,4.0,1.0,1.0,HRES42,Appropriations,1,3.0,CT,,,,,,Rosa L. Delauro,Rosa,Delauro
116,104,15438.0,"Price, David E.",1.0,6.0,100,2019-01-15 00:00:00,2021-01-03,0.0,12.0,4.0,1.0,1.0,HRES42,Appropriations,47,4.0,NC,,,,,,David E. Price,David,Price
116,104,29317.0,"Roybal-Allard, Lucille",1.0,7.0,100,2019-01-15 00:00:00,2021-01-03,0.0,11.0,2.0,1.0,1.0,HRES42,Appropriations,71,40.0,CA,,,,,,Lucille Roybal-Allard,Lucille,Roybal-Allard
116,104,29339.0,"Bishop, Sanford D., Jr.",1.0,8.0,100,2019-01-15 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES42,Appropriations,44,2.0,GA,,,,,,Sanford D. Bishop Jr.,Sanford,Bishop
116,104,29778.0,"Lee, Barbara",1.0,9.0,100,2019-01-15 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES42,Appropriations,71,13.0,CA,,,,,,Barbara Lee,Barbara,Lee
116,104,20122.0,"McCollum, Betty",1.0,10.0,100,2019-01-15 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES42,Appropriations,33,4.0,MN,,,,,,Betty McCollum,Betty,McCollum
116,104,20343.0,"Ryan, Timothy J.",1.0,11.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Appropriations,24,13.0,OH,,,,,,Timothy J. Ryan,Timothy,Ryan
116,104,20329.0,"Ruppersberger, C.A. Dutch",1.0,12.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Appropriations,52,2.0,MD,,,,,,C.A. Dutch Ruppersberger,C.A.,Ruppersberger
116,104,20504.0,"Wasserman Schultz, Debbie",1.0,13.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Appropriations,43,20.0,FL,,,,,,Debbie Wasserman Schultz,Debbie,Wasserman Schultz
116,104,20533.0,"Cuellar, Henry",1.0,14.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Appropriations,49,28.0,TX,,,,,,Henry Cuellar,Henry,Cuellar
116,104,20920.0,"Pingree, Chellie",1.0,15.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Appropriations,2,1.0,ME,,,,,,Chellie Pingree,Chellie,Pingree
116,104,20954.0,"Quigley, Mike",1.0,16.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Appropriations,21,5.0,IL,,,,,,Mike Quigley,Mike,Quigley
116,104,21368.0,"Kilmer, Derek",1.0,17.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Appropriations,73,6.0,WA,,,,,,Derek Kilmer,Derek,Kilmer
116,104,21358.0,"Cartwright, Matthew",1.0,18.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Appropriations,14,17.0,PA,,,,,,Matthew Cartwright,Matthew,Cartwright
116,104,21342.0,"Meng, Grace",1.0,19.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Appropriations,13,6.0,NY,,,,,,Grace Meng,Grace,Meng
116,104,21370.0,"Pocan, Mark",1.0,20.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,25,2.0,WI,,,,,,Mark Pocan,Mark,Pocan
116,104,21375.0,"Clark, Katherine Marlea",1.0,21.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Appropriations,3,5.0,MA,,,,,,Katherine Marlea Clark,Katherine,Clark
116,104,21506.0,"Aguilar, Peter Rey",1.0,22.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Appropriations,71,31.0,CA,,,,,,Peter Rey Aguilar,Peter,Aguilar
116,104,21321.0,"Frankel, Lois",1.0,23.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,43,21.0,FL,,,,,,Lois Frankel,Lois,Frankel
116,104,21329.0,"Bustos, Cheri",1.0,24.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,21,17.0,IL,,,,,,Cheri Bustos,Cheri,Bustos
116,104,21538.0,"Watson Coleman, Bonnie",1.0,25.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,12,12.0,NJ,,,,,,Bonnie Watson Coleman,Bonnie,Watson Coleman
116,104,21530.0,"Lawrence, Brenda",1.0,26.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,23,14.0,MI,,,,,,Brenda Lawrence,Brenda,Lawrence
116,104,21508.0,"Torres, Norma",1.0,27.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,71,35.0,CA,,,,,,Norma Torres,Norma,Torres
116,104,21712.0,"Crist, Charles J. (Charlie)",1.0,28.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,43,13.0,FL,,,,,,Charles J. Crist (Charlie),Charles,Crist
116,104,20902.0,"Kirkpatrick, Ann",1.0,29.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,61,2.0,AZ,,,,,,Ann Kirkpatrick,Ann,Kirkpatrick
116,104,20322.0,"Case, Ed",1.0,30.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Appropriations,82,1.0,HI,,,,,,Ed Case,Ed,Case
116,104,29762.0,"Granger, Kay",2.0,1.0,200,2019-01-03 00:00:00,2021-01-03,21.0,11.0,2.0,1.0,1.0,HRES8,Appropriations,49,12.0,TX,,,,,,Kay Granger,Kay,Granger
116,104,14854.0,"Rogers, Harold",2.0,2.0,200,2019-01-23 00:00:00,2021-01-03,0.0,19.0,2.0,1.0,1.0,HRES68,Appropriations,51,5.0,KY,,,,,,Harold Rogers,Harold,Rogers
116,104,29701.0,"Aderholt, Robert",2.0,3.0,200,2019-01-23 00:00:00,2021-01-03,0.0,12.0,2.0,1.0,1.0,HRES68,Appropriations,41,4.0,AL,,,,,,Robert Aderholt,Robert,Aderholt
116,104,29910.0,"Simpson, Michael K.",2.0,4.0,200,2019-01-23 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES68,Appropriations,63,2.0,ID,,,,,,Michael K. Simpson,Michael,Simpson
116,104,20356.0,"Carter, John R",2.0,5.0,200,2019-01-23 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,1.0,HRES68,Appropriations,49,31.0,TX,,,,,,John R Carter,John,Carter
116,104,29323.0,"Calvert, Ken",2.0,6.0,200,2019-01-23 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES68,Appropriations,71,42.0,CA,,,,,,Ken Calvert,Ken,Calvert
116,104,20344.0,"Cole, Tom",2.0,7.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES68,Appropriations,53,4.0,OK,,,,,,Tom Cole,Tom,Cole
116,104,20316.0,"Diaz-Balart, Mario",2.0,8.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Appropriations,25,43.0,FL,,,,,,Mario Diaz-Balart,Mario,Diaz-Balart
116,104,20962.0,"Graves, Tom",2.0,9.0,200,2019-01-23 00:00:00,2020-10-04,0.0,5.0,2.0,8.0,0.0,HRES68,Appropriations,44,14.0,GA,"Announced retirement early, effective october 4th",,,,,Tom Graves,Tom,Graves
116,104,21108.0,"Womack, Steve",2.0,10.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Appropriations,3,42.0,AR,,,,,,Steve Womack,Steve,Womack
116,104,20518.0,"Fortenberry, Jeff",2.0,11.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,35,1.0,NE,,,,,,Jeff Fortenberry,Jeff,Fortenberry
116,104,21178.0,"Fleischmann, Chuck",2.0,12.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,54,3.0,TN,,,,,,Chuck Fleischmann,Chuck,Fleischmann
116,104,21187.0,"Herrera Beutler, Jaime",2.0,13.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,73,3.0,WA,,,,,,Jaime Herrera Beutler,Jaime,Herrera Beutler
116,104,21353.0,"Joyce, David P.",2.0,14.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,24,14.0,OH,,,,,,David P. Joyce,David,Joyce
116,104,21139.0,"Harris, Andy",2.0,15.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,52,1.0,MD,,,,,,Andy Harris,Andy,Harris
116,104,21192.0,"Roby, Martha",2.0,16.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,0.0,HRES68,Appropriations,41,2.0,AL,Announced retirement at end of 116th congress,,,,,Martha Roby,Martha,Roby
116,104,21196.0,"Amodei, Mark E.",2.0,17.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,65,2.0,NV,,,,,,Mark E. Amodei,Mark,Amodei
116,104,21367.0,"Stewart, Chris",2.0,18.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Appropriations,67,2.0,UT,,,,,,Chris Stewart,Chris,Stewart
116,104,21148.0,"Palazzo, Steven",2.0,19.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Appropriations,49,4.0,MS,,,,,,Steven Palazzo,Steven,Palazzo
116,104,21556.0,"Newhouse, Dan",2.0,20.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Appropriations,73,4.0,WA,,,,,,Dan Newhouse,Dan,Newhouse
116,104,21526.0,"Moolenaar, John",2.0,21.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Appropriations,23,4.0,MI,,,,,,John Moolenaar,John,Moolenaar
116,104,21744.0,"Rutherford, John H.",2.0,22.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Appropriations,43,4.0,FL,,,,,,John H. Rutherford,John,Rutherford
116,104,21550.0,"Hurd, Will",2.0,23.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES68,Appropriations,49,23.0,TX,Announced retirement at end of 116th congress 8/1/2019,,,,,Will Hurd,Will,Hurd
116,106,29768.0,"Smith, Adam",1.0,1.0,100,2019-01-04 00:00:00,2021-01-03,11.0,12.0,2.0,1.0,1.0,HRES24,Armed Services,73,9.0,WA,,,,,,Adam Smith,Adam,Smith
116,106,20108.0,"Davis, Susan",1.0,2.0,100,2019-01-15 00:00:00,2021-01-03,0.0,10.0,2.0,1.0,0.0,HRES42,Armed Services,71,53.0,CA,Announced retirement at end of 116th congress,,,,,Susan Davis,Susan,Davis
116,106,20136.0,"Langevin, James",1.0,3.0,100,2019-01-15 00:00:00,2021-01-03,0.0,7.0,4.0,1.0,1.0,HRES42,Armed Services,5,2.0,RI,,,,,,James Langevin,James,Langevin
116,106,20145.0,"Larsen, Rick",1.0,4.0,100,2019-01-15 00:00:00,2021-01-03,0.0,10.0,2.0,1.0,1.0,HRES42,Armed Services,73,2.0,WA,,,,,,Rick Larsen,Rick,Larsen
116,106,15019.0,"Cooper, Jim",1.0,5.0,100,2019-01-15 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES42,Armed Services,54,5.0,TN,,,,,,Jim Cooper,Jim,Cooper
116,106,20706.0,"Courtney, Joe",1.0,6.0,100,2019-01-15 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES42,Armed Services,1,2.0,CT,,,,,,Joe Courtney,Joe,Courtney
116,106,20958.0,"Garamendi, John J.",1.0,7.0,100,2019-01-15 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES42,Armed Services,71,3.0,CA,,,,,,John J. Garamendi,John,Garamendi
116,106,20762.0,"Speier, Karen Lorraine Jacqueline (Jackie)",1.0,8.0,100,2019-01-15 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES42,Armed Services,71,14.0,CA,,,,,,Karen Lorraine Jacqueline Speier (Jackie),Karen,Speier
116,106,21324.0,"Gabbard, Tulsi",1.0,9.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,9.0,HRES42,Armed Services,82,2.0,HI,Announced 10/25/19 that she is not running for re-election in 2020 due to presidential bid,,,,,Tulsi Gabbard,Tulsi,Gabbard
116,106,21536.0,"Norcross, Donald",1.0,10.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Armed Services,12,1.0,NJ,,,,,,Donald Norcross,Donald,Norcross
116,106,21502.0,"Gallego, Ruben",1.0,11.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Armed Services,61,7.0,AZ,,,,,,Ruben Gallego,Ruben,Gallego
116,106,21525.0,"Moulton, Seth",1.0,12.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Armed Services,3,6.0,MA,,,,,,Seth Moulton,Seth,Moulton
116,106,21709.0,"Carbajal, Salud",1.0,13.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Armed Services,71,24.0,CA,,,,,,Salud Carbajal,Salud,Carbajal
116,106,21707.0,"Brown, Anthony G.",1.0,14.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Armed Services,52,4.0,MD,,,,,,Anthony G. Brown,Anthony,Brown
116,106,21728.0,"Khanna, Rohit (Ro)",1.0,15.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Armed Services,71,17.0,CA,,,,,,Rohit Khanna (Ro),Rohit,Khanna
